,id,label0,label1,label2
29,00f3ff6192094cdbb0ba23cd0f443ebc,-2.6240761,0.49463788,3.3481748
30,00f70776dd6c407a8c9e8924c0f7cdb9,0.4066872,2.042309,-1.713129
31,00fa4c4c1fac42a3ac758b02266dc97e,-1.7385914,0.64001167,3.0010517
32,01050f001aa543f79544021a58578ffa,-1.1067946,1.5137368,1.331466
33,012e9533b8f544a8a36f24dcdc0df7ac,-1.5665383,1.5555264,0.58246166
34,013714ba1e7b4c069bf18b5e9ad214fe,-0.54445714,1.936841,-0.551044
35,013b273f0512428d94b30c7256858ffc,-0.17335242,-0.65595305,3.158002
36,013b4d9b68984824aea96b5e5d7cc140,2.0341055,1.6607825,-2.9705522
37,013d2f5b15bf4bcaa29239ef7b1c1d8e,-1.190277,4.170575,-1.784354
38,013ea9bac7354b11a792826d9f7cde6f,1.2526987,-0.30749682,0.6908648
39,014463a583a94fcfa61c3af185ad8d55,-3.1839268,0.26108247,4.483317
40,0144ad745448456b9099483a0956f3af,-1.902381,3.3620725,-1.3566086
41,01458ff5d3704ace8c4fd5b4716cbfcf,-1.7632856,1.3843938,2.1441453
42,015353d2fefb4761bcc86af0b0866917,-1.6953747,-1.1347429,4.830961
43,015bedbe1b4347618b6705f3e1c1c2a3,-0.4163172,0.27126744,0.8706458
44,016120c239f547ea8881ab632ddd03bb,2.8238623,1.2637755,-3.020606
45,01748ddc019c4e14b7476c9bf9b371d0,-1.4243641,4.8832283,-1.0931873
46,017e91d75654466e8d471653f84b1c79,-0.6366268,4.508435,-0.088026285
47,0191771b781d44d984954e214d5b062f,-2.088678,0.48751554,2.1650069
48,0191d6be2e8a402db2580d189b37feaf,-2.121624,0.5296763,3.8391154
49,01a2558ca6724dd6b6a12bbf03c9404b,-1.938312,-0.16521624,4.3888454
50,01a4a1b49b334171abfe6fa776e5e32a,-0.9615216,3.1441221,-0.62347555
51,01ad9dc8231d44f5917eea31fac340ad,-2.126607,-0.85526836,4.9231997
52,01c355a3dc924c9c95e2bc4b667dcdd4,-2.687762,-0.5721282,4.161772
53,01c36b12fbef44ab9fa6c7b24845085e,-2.6201653,2.050537,1.0310998
54,01c45e1e15b94dbeaefd915bd6c8fc22,-0.43671224,2.99157,-1.000854
55,01c8a2a3aac942c9a1ba41f0bf09593d,-0.8478761,3.3832378,-1.4506664
56,01cbc0a92e604efb889be4a7df8ec594,2.2784755,2.5311751,-2.6293747
57,01cf4f5ca5524bd69d86b13308688295,-2.7122746,-0.95151746,4.928446
58,01d346d004d04e0a89a56027dcb05994,1.4370503,2.1516385,-2.0398097
59,01e0b7945b6f42658a871bb9b902796a,-1.8622282,-0.5924164,5.1189027
60,01ec4a8071104d41840b8352a1b2ee70,0.36527646,1.4707537,-3.325559
61,01f069fcebdd44afbae4a3734fa69190,-0.14327306,2.070893,-0.9619135
62,01f59c1a722441a2a81f4e87090a99e6,0.8670003,2.27911,-3.426935
63,01f9ee66df4b41bf97b3dd2e7468a652,-1.9143205,3.0664275,0.36650178
64,01faf6cc4f4e4b809263f7a10fee3d59,-1.0183028,3.6371038,-1.5864589
65,01fdb4f03ca9438881642ad90b4b5628,-1.7991321,2.6835465,0.40497142
66,020f1d0fbbf64fa5a52b517f208a372d,0.9614331,2.1172504,-2.0161002
67,020ff14f386645aaa1abb6e78cbca454,0.49488193,3.6045167,-2.14706
68,0213aa08bc6a45ab8a50422c971c3a95,0.88654584,-0.4546832,0.88790387
69,021b50be5c714739a4d5ac46567c03f2,2.6430027,0.8653773,-1.8378987
70,022de0bf63ec45c4b5b49d728fa219e2,2.2463348,0.9607527,-2.042371
71,02504994ac784bf789c8a837c145e612,-2.453654,0.37301788,3.3079844
72,0257970807c740988cc460ddfb1a24c4,-2.0662372,-0.9090539,4.618639
73,02582800c9f9412896533116c3d24bec,-2.2618778,0.15316555,3.7456858
74,0259a4df7d7a4c80a12a259f9618f1c7,-2.6163936,0.51556015,4.2699804
75,025ce723f6d14428b938cd8e626eea2b,-1.211578,-0.5864676,3.523702
76,02633da1f54e4ef6989b9d0ed6a197f0,-0.13011843,2.207936,-1.5865052
77,026928bb2e5f4e1391fe7965ce949ebf,2.391267,1.0503947,-3.3002431
78,0269bd5f896e414885745a65497fc85f,-1.7284603,2.2541153,0.53455263
79,026a9daf8389440e9d2703622bcde8e7,-2.4273279,0.122178584,2.8610718
80,0274e480a84a4e10a3c4664b814474dc,-2.1095643,-0.7730379,4.521016
81,0275f2df2e724bdab43c836309458992,0.2845174,2.7568421,-0.31923252
82,02777c458f37456eb044aee338527659,1.0159566,3.218293,-2.9704664
83,027da5daf229409dbb4f2530f050b0d7,1.639641,2.789922,-1.4852865
84,02966f301b034d609497ac60601880b4,-2.073544,4.63692,0.3179013
85,02a133b741094341a5facb231bb94437,-2.5588892,0.4295326,4.662016
86,02a264f3076e4079904ab4391df3690e,-1.7896402,3.2600675,0.059220552
87,02a2f7e7236c494fb24a8161cbc6d8d2,-1.4381516,-1.4580171,3.6481802
88,02af201cde4d4c62b7b28e3f54bb8d17,2.065118,-0.9932929,-0.0027038753
89,02b9d533879947a5a1b855092b763b66,-3.296734,0.9206476,2.3940663
90,02c35b9a4a724bf992b171107acb8388,1.0467517,3.480945,-2.5741003
91,02cec51cb968463a98845a6dfbdeacf5,-0.5321135,0.45348927,2.055777
92,02ee82f4e9bb49a0b87361dcff6fb1d0,1.0436351,1.0231905,-0.73265755
93,02f22388bb324f088bab36433abd008a,-1.289762,0.02304861,2.175398
94,02f2431c7f9f4acb91407c7df33c199d,-0.9244055,2.9579937,-0.94869727
95,02fcab7c883d4a5f888e8906b6cf1c4a,0.11776751,-0.6640698,2.004152
96,03073ff3f9784af59a8843e35ad83f5c,2.2743075,1.6361603,-2.8510754
97,03083e7bc95b44e5b73232ed73f9d117,-1.1521051,2.1295211,0.7743439
98,030b1eb99b5d4a85883b6004ac2240e6,-1.9422328,1.2684706,3.0537784
99,0339573530ed40898b95cfa0cea30989,-0.4681683,3.4370434,-1.5669513
100,033f3c91e0b64e3fb893de15fd2def15,2.4997556,-0.23427501,-1.5734482
101,033fd8e66f7241968dbd6e90b59f7be6,-1.8932531,-1.5553952,5.064012
102,0346601976574857b137c8ab05d91cfb,-1.0060589,3.7010198,-0.87518364
103,034b48ee51c1438ea6420a889e0380ff,-3.5853026,1.9044658,1.0529585
104,03837c890e7f4cc593835d4456833c60,-2.6952648,-0.52901924,4.9855003
105,038a94e373ee474ba6e9c8c78fa2dcb3,2.1122036,-0.5506952,-0.89028853
106,03979c2eeaa64b029601abbab45445a8,1.9630463,1.8012128,-2.786148
107,03b9bda4ee794617a2560b58987af79c,2.7009602,-1.2082793,-1.5145187
108,03be3376848c41cc83e0ce417031ca8f,0.4345578,2.7358117,-1.8476152
109,03c3cc9184534394b8a103fff8d4beb6,-0.70527667,2.865918,-1.3433917
110,03c7943970624c23ae6ea40c500304ee,-2.1619205,3.2532775,0.39991242
111,03c905e774674216aa16b7dba1593f13,1.5999339,0.4350818,-1.249043
112,03ccdf87cb244bfeacfca0fba7f0591d,0.4668401,-1.8675824,2.1634338
113,03ceb007b67841cf829ea7561b6c4f4c,-1.9190679,3.7296784,-0.017211825
114,03d7b68202b4453a8656bed825601e86,-0.8736587,0.5724515,2.5997136
115,03d8c2226d3a47a797502ed2303e70e4,-1.1873717,3.8473108,-2.4807165
116,03da7322b818416dbaa8508ac32d8f13,0.9917553,-1.1786972,0.3631245
117,03e637391a794cda86ec1a3572c8add0,0.2391969,2.7575645,-3.3000891
118,040c9f8433b740149493ad4d9ba0bcdd,0.39385885,1.3487611,-1.5414317
119,040d1c5845444b43be4f6d3160019f8b,-0.75108886,2.8613837,-1.1731007
120,041afc69ac2947998171679ff9a72180,-2.8521874,4.4457445,-0.04525894
121,041f5087c16c4cd682d35fa49e812f48,-1.499213,0.38087878,2.717463
122,042a5cf08dc64399a51131b0d253fc8b,0.60464555,3.0485709,-1.8177264
123,042e164087d841268ba91b18e3d39acc,1.2315753,2.6084418,-1.3348911
124,043e9b6e77ab49369316eeeddaeabfdf,2.1660135,1.566398,-3.14589
125,044631361bb246238a8e4bd1ec53a4bd,1.3035314,1.4890169,-1.7488139
126,044a875c8c0e4488a9a189bf9f05b99c,-0.9147785,-1.2963856,3.885783
127,044b8f455e9b41149e6a3e22dc5f5f2d,-2.0864527,2.3243787,-0.21676928
128,044e5fa8292a4111bd64b1e35f2acfbe,-1.1164966,-1.493473,5.0053544
129,0459bd79e07940189e61502479095eb6,-0.43993706,2.0871184,0.14159828
130,04635b6e59954f2784e6c9c0f103b432,-1.7205746,3.2281444,-0.21077722
131,046f58eda27c4bc29331a21f9d7f1af0,-2.2649126,-0.06540182,3.3069675
132,04711702774e4599b9b3cb94876a8e31,-0.5247486,0.76844585,0.50846535
133,047677685e734033b0e5860ada4ef89c,-0.4234913,2.8545077,-0.9171846
134,047a0d21bf96454fa65476050a63757e,-1.5862231,2.9426453,0.30846718
135,048b84206b3a43c7a80beada76de0de6,-1.1348412,4.967137,-0.13008344
136,048d98e863a34806ad7b0c196a06026a,-2.2943082,2.7024205,1.271121
137,049814663ddb4c1c921113eb050b2ea1,-2.7606726,2.2048204,1.4489822
138,049920d6385f4dcf9f5dadc3abad2cbb,-1.6722856,1.9970161,0.7264657
139,04bec2c3a7524c508a468cb0313a1255,-3.0232637,3.1225038,1.1492541
140,04c2c842a2ad4eb4b3b27f574e38eec7,-2.0607467,1.8445369,1.9098432
141,04cf46d55ddb4f1c909f677ab05d0e76,1.6047266,2.5208704,-1.6971447
142,04cf6dc22937498888dc0983b1a987ca,1.2975821,-0.46178868,-1.389797
143,04dc41c7d9a24f2a88da2b5efab6dd23,0.9148889,1.5917307,-2.851392
144,04dea4e482ae4134b226fb89ecb43b3d,-0.5117734,-0.9591378,4.071006
145,04e81d9bd71944c6be4aee65509ec21f,-2.533533,-0.48484215,4.875848
146,04ff36f8a29d482c82bb67e9656ad3b2,-2.7698052,0.762378,3.2834635
147,050603cf07124d65901faa6ad536fd3e,2.2499712,2.0703712,-2.804729
148,050a58740e504135ad534088f7e52ffe,-1.7116716,-0.7157084,4.4345713
149,05276783b7f84230b7337b65caa23aa6,0.49792308,3.419255,-2.639015
150,05383f944d7e49aabddfff5532acdbfe,-0.4365679,0.6320243,1.3642485
151,053b09bfb4534d4bbbc7756f68490e46,-0.8597655,-1.454939,4.2377234
152,053ba94cdb2e48458d8070e303ccdc1e,3.1488352,-0.6204407,-2.104895
153,053c6f0ee2324f53a522b8716732776e,-0.66255444,-1.2346483,4.650203
154,0554d6ae8749408aba34cd0f52b0595c,-2.6186836,-0.9007112,5.095607
155,05618399ade44ae2b7f04f7c47cb572b,-1.8279865,-1.0005661,4.91638
156,056597696e6d478ea8508d1f35c0df4e,1.3565586,-1.0720917,-0.1957373
157,0572b82d8f454c7182b3a04903026e33,-2.7116754,-1.1019044,5.2221804
158,0575825dd6a8466b9c676dcbfd0ce210,-2.0196285,3.4938195,-0.91575044
159,0577fcea327d4562b5ddd213f99caf59,-1.8553219,-0.5155034,3.792321
160,057d9cb08b184f41bd931597f429a599,-1.415396,3.649021,-0.2885344
161,0583ff93f1d34d54a80cb0d452df462e,-1.6320074,0.5036525,1.663692
162,05942fd2a2f24a0ea08e76858245cb76,1.8009748,0.4049498,-1.1364052
163,05a781afcd464c0ea12ba4e1d3c4ba2d,-2.0708978,0.73688865,3.809099
164,05b846c3c30547f186e1b06c9bd3c358,-1.7884507,0.8668239,3.0771358
165,05ca412a196d45c3a7cd972eae576aa8,1.8838975,2.362784,-3.0400002
166,05cc31ed60df4a06ab2c62079aa27550,-3.2724526,3.5740917,1.1572659
167,05cdb1517244402480174294ee923625,1.4330964,2.8988457,-3.6780233
168,05d6391134e8498697060afabc17bae3,-0.6165322,3.4609199,-1.6949704
169,05dc8291ef9d4b0caf2ba35ae3a298a2,-0.25196493,3.695995,-1.7905211
170,05e7f63e71ef4b228c84963a5e055968,-1.034025,2.809109,-0.9755832
171,05fd1ffd9cc24593a80d16ab4fbdff4f,-0.5014569,0.7216612,1.4053736
172,05ff541be86d4ca9b94de7c257c68519,2.063807,2.868715,-2.9635906
173,0600a4ad47b84bd98efc0bc4b8fea6f6,-1.1123691,5.144251,-1.7161586
174,060c47446fb143c4a3ddf8c30e3618fa,-0.8759038,3.2425716,-2.5056055
175,060d990119104f4f9143032817e0ecc5,-1.3520079,0.53287125,4.3115077
176,061cf2efe2234be3a9a166d0fba2ca5c,-0.81164074,1.1166284,1.3986626
177,0637ec956496424db4c854118f432ab4,-2.185017,-0.32383487,4.2019672
178,063c3c42b0274e6d8d65df3ffbf9eb08,-0.97553825,2.2533545,0.965164
179,0647f06275b7488aa9b1943a01fae292,0.72837347,-1.5436226,3.4687874
180,064f796e3ef74c2aa7fe7260db557741,-1.6549518,-1.0928404,4.4633646
181,0650aa58e85342d587de994a7f9275ec,-1.6666286,-0.58610857,4.3392687
182,06571756b9064a55ba27af25402a28c9,-1.796454,2.147539,1.3412809
183,0674b78162e144b2b232bed73efc1752,-0.66768795,-1.1035763,3.3479087
184,06800a686a0748c39f290972bb2203bb,-1.1685809,-0.41947982,4.314208
185,0683fade059f4e8889d078cdd22b1d16,-1.4589264,-0.26540163,4.0943937
186,068c1c456a50497d8224276ef30ae08f,-0.89797366,3.7984123,-0.15714097
187,069b64991c99459397dc5519e91c774e,-1.1139581,3.7344584,-0.10372412
188,06aed1f2e18d40889a56ebcab804e335,-2.8605902,4.0003386,-0.24919999
189,06b077c67d9f47bd9f498c41911c8e56,-0.18071753,2.2247636,-1.7824886
190,06bb88a88eaa4d2ba2f7f920ca1573d1,-2.384724,1.2652835,2.0114694
191,06bd415f560a44c49ad18f8ce0fb6288,-0.85652226,2.5925996,1.1752079
192,06bf1f593c98479e8306961435baa5de,-2.4202838,-1.1731929,4.564481
193,06c4af46b3244881802830ac2f63fe48,-2.110259,1.6438793,2.1209505
194,06ca937be71a41a2948439da7cbb0e93,-0.3086354,2.7477028,-0.4213555
195,06ce434411534954a277c497a84fb836,-0.7762649,-1.6448957,4.559405
196,06cfe672a56241beaabb9ae10ce66368,-1.9228783,4.096419,-0.018701553
197,06e30cc712c94fb484ed2c7ffe2c8de8,-1.1234448,-0.65413463,4.448877
198,06e864489c0248a3a017c9371613e381,-2.3717616,2.4708562,1.6007471
199,06eebcaedea84ea0bf990bcaa0351e4c,-1.1534007,3.957276,-1.4008906
200,06f181ddf8fb4bfdafccc07265634d8f,1.5426953,2.7065458,-3.0515158
201,0705219f5aa24743833b80396fd9eea0,-2.2161741,-0.14738694,5.0449467
202,070c649bcf8f4c179a1173762d18803e,-2.151698,1.5361494,3.0345466
203,0710e5d05d6e4601842b145b8c7b066b,0.44099408,3.15592,-2.0431168
204,0714a4463f344a3aa4464fb0359d4976,0.40216297,3.3774245,-1.6036501
205,071cf5afd6374e7ca723b3e305490c15,-1.6393375,-0.39050892,2.7630427
206,07264862af7b49ee8037a5233a597dd5,-2.1275532,2.0872204,0.9531668
207,072fb8d95b744d83941220521cb341a8,2.4134226,0.035824627,-1.2614672
208,07364b3117e94ffb89d3ca498c5581d6,-2.861231,0.10363239,4.2655983
209,073a037d5dd74abdb9386ae62ecc81a0,-1.3040047,-0.52384233,3.0419261
210,073dd5abca904b8f832f3d728d368721,-1.2124143,3.1473627,1.23173
211,0752cfd8e0fa4cbab47c03bbf8cd987e,-2.44776,2.2842097,0.9535951
212,075bf3a12d3e4d42be927e5d873a326f,0.97326714,2.8996105,-2.5619242
213,07730b51d95b42a1bd392202e0738b49,-1.4363787,3.0065227,-0.9242987
214,0781432f4e884dfd93589ea9f675395c,2.0058434,1.4744473,-3.140929
215,0782e08593a74264a84d340180b98634,-0.65246457,0.49024257,1.7327399
216,0783666c7ab44bf39f974d7be9f3c39f,-0.037179917,1.741999,-0.3283049
217,078874a3882b438bbadec3b5c344be9d,-2.8210773,-0.5427649,4.1758394
218,07ad7aa6935f48438825d2839b1013ff,-0.40632448,3.6744962,-2.4648483
219,07b77272bbc5425db315f573748f83a4,-2.7610135,0.89563704,3.9412162
220,07c136d840ee4c8fb3ede2e19dc4c82d,-2.1685958,-0.96732724,4.597478
221,07c23c7ffa0e4149837fafc2c520f3b7,-1.1994195,4.209707,-1.6058517
222,07c8c1dbccda4a00bd3f37a186437773,-1.2965631,4.4324365,-0.40354934
223,07ca5658487948f0b3d060728271a077,-1.1276329,0.53680205,3.3401468
224,07e1a33a224148b2825a8b3b864ae099,-3.690132,2.561459,1.7238693
225,07e43138179e46f8b2e9be60430bf5fe,-0.08379558,1.3563262,0.16160592
226,07ef86fa9bd348fea4e172bee55b4f29,-1.572314,4.63192,-0.07362664
227,080287e4016049ac94cb94dcba6765cf,-2.423302,0.29968408,3.4715283
228,0804bff5731542bc8ef85edaf9abcf0f,-1.9899483,0.5982053,4.395959
229,08258ab7e9d44db3b7f62c14956e280f,-1.8728125,3.4711125,-1.6365106
230,08291bdc2d8842fa9c6394e674e793c6,-1.3382399,3.3327508,-0.17712249
231,083f7ade2ba649e78831d2e23a195220,0.30270153,1.1268078,0.48720157
232,0847e86ed8464a60a870cc3ad6158614,-3.1339974,2.2144275,1.4536097
233,084c13554393480f92a733a26437f39e,-1.8476841,3.1306267,0.82242095
234,08592bc7fc9743c0ad117f52de6e5ed6,-0.72714615,4.077138,-0.32778287
235,0860777d8aa74156ab57da4af87d8fbe,2.0927398,2.331409,-3.011505
236,0885857a58d04d25980d6b565950cfc1,-1.3469145,0.5915779,3.547148
237,0888622b4ba34c019589a1c10bd509db,-0.6842922,4.396524,-0.36806148
238,0890751b1f4546a0a7d11f0f4b53ba3d,-2.3262117,1.0075469,2.2861316
239,0896de0a654f4c94aa64434518d371f1,1.9366732,2.4181662,-3.2906816
240,089850462b1b42eca1c88bf7ec6b5646,1.574928,1.5795778,-2.3037686
241,089cab476018436682822221e6babd02,0.5415772,2.7014065,-2.97544
242,08a0e180c678451fb267edf4b32ad07e,-1.984416,0.0679898,2.3405359
243,08acd04b9a094815b0b0e1b556bbb91a,-1.5165687,2.6289666,0.26045772
244,08b6a6d9ee6d4a5e8e86170d8b1fcfaa,-1.6095872,0.29099903,2.361985
245,08bfff09b754487f8b926a142c335da8,1.5639839,1.751436,-2.7813058
246,08cdf5393b0d4cceb6b490c6ff5e2c72,-1.0419184,1.2624173,2.1951916
247,08d7f1eeb17a45319fc5d97de37310f8,-0.366728,3.5302894,-1.3360233
248,08dea39402cb4a8194de40bbd6708c95,1.7740695,0.9109951,-1.0914669
249,08ee99616ac14ba2989a8c764fdd6eaa,-1.2980595,2.6791186,0.5543683
250,09017e2d12814bb3bc22d4099a66abfb,1.410814,2.1845517,-3.086414
251,09087a0deee4446fbe8cad19a0c9ea2a,-0.58679664,3.3461652,-0.47535187
252,09158e1d5085493fa40bdd2783ed417b,-1.1070585,-0.8639591,4.1502986
253,0921d03e9a65406cb6e581897cb4d27f,-1.3681183,4.761611,0.42699277
254,092f6d21fe564b5a86da7c47e9b8d48f,-1.2660232,1.9871651,0.57687044
255,093f36a2407649ae8088d81c23379697,-2.5746043,1.5375115,2.1831553
256,0949cdfcf4484869952c60bd05b79850,1.1588943,2.0937278,-3.2339346
257,0955b949a6cc46409f5ba6427a5457d5,1.1594055,2.643812,-2.9472277
258,095fd2f12a53410fb23a26b758030eef,-0.5425954,-0.975922,4.2336426
259,09657943b842450295af7526e636b985,-1.623544,-0.26406762,1.8872964
260,096e45062bd5478b974baf3771c157d4,-2.7217495,1.0644698,2.3804903
261,0978e128b022472d8f6650743a45abaa,-0.61160153,-0.20108613,3.229757
262,0985608df5c248dc95b9e1293bfd7eea,1.7591305,2.7523391,-3.2933238
263,098691b7293f4400925f80ab54d94989,-1.7865958,0.023293853,4.737303
264,098ee07e78fe40bb9b5951ad35a4a2eb,-0.23464227,1.606983,1.110239
265,0992ed54662545a29892e116711f097a,2.851113,-0.15970531,-2.0996218
266,09b7236b6bb245c696f4c87aacb0a62d,2.778855,0.03711602,-2.4776285
267,09bf7e3fadd846358e5b2d577e8865a0,-1.0299021,-0.41767755,3.732548
268,09c0897b180f4aa2a06663f72c4986d0,-2.1853988,0.33794233,5.164369
269,09c3235d0339445e8e36539a1f1f212b,2.8386757,1.0093473,-2.8419666
270,09c6ffa606984582b6ee039dffd0ce47,-2.4897997,3.152185,-0.372008
271,09ca0092a24447a79db98c6a1a2f21c1,-1.7520385,-0.14104703,4.4300394
272,09d4856e7e674f4098e6c8d1621a1953,-1.601933,4.308186,-1.8852339
273,09db1df05be54d6aa59ce82fc15db3b6,3.1035774,0.5405048,-1.5104127
274,09e0100aef304a708d8fb12f4a1c1f83,-1.8588178,0.12944797,4.330674
275,09f1bffead09412c894f8d5cec7112b6,-1.6182613,1.9651269,1.547554
276,0a041d3ee0f340c9b8dd1ae0c2e18a1a,-2.4245398,1.7838272,2.8107274
277,0a0e6f1871bb4cb6a5a69daa12540723,-2.5333729,1.5892335,1.5367498
278,0a144fa0bf4b4a14ba0909b25105fdeb,-2.8459213,2.5872917,0.5960795
279,0a17febc09df492b82057e5a38c74b72,-0.30631435,2.5030954,-0.7372008
280,0a18104bc2fe466ebc4e5aa49012b8e7,-1.4133861,0.3151231,3.7906456
281,0a34814169d64bc3855872b9c24dffd9,-1.7577553,4.641566,-1.5106745
282,0a469948c59f4027a9742c4e64f84367,-1.0817804,5.082979,0.22360414
283,0a4833ab66354f8ba2ea6792fa3ceac2,-1.2298553,3.3996892,-1.6060193
284,0a499345044d42a6b8d52dc7db200d48,-2.4855714,-0.38110188,4.709488
285,0a4c0f9320cd4e1a8d4037783bff7bd7,-0.6649064,1.2991018,0.5705074
286,0a51e3107249445aa528081190989152,-1.3077672,-1.4045821,4.2723236
287,0a5fee149c56408c957b24094cafb387,-1.2503672,1.9297287,0.6754764
288,0a6927a09e5a478e891d2d64c9b2d3b9,-2.3832524,-0.05716285,4.516418
289,0a72af8ff8544373820ea59d3aa77b93,-1.6624677,-0.5813607,4.7803955
290,0a82d73283c2491ba86d6a25bb7543b3,-2.0508163,-1.882486,4.7326183
291,0a84c7d47de6440581e6d201caf711a1,-2.2827709,-0.90132153,4.5968814
292,0a91599073de4f94b2f8f5bd1b657719,-1.4988985,3.2172477,-0.6310878
293,0a99532a1ba14786a35401e76c81fc61,1.6517639,2.0126517,-2.844536
294,0a9ab914276446d3b8859584dc77291e,1.7343798,0.20240793,-0.8772307
295,0aaa7a4f35c841f09679dfd271c37641,-1.5134745,-1.1828797,4.637572
296,0aaa8a004b4643f9ac5ef5ff77d23179,-1.392921,1.7727057,3.1897452
297,0aaf52e3d13c4dfca34be5c47ab201bd,-2.301685,3.55633,0.42577183
298,0ab417ab67d94a8eb7bb2ea35b9f5654,-1.3988771,-0.166877,3.024583
299,0ab43af595f74d549a5764f4c81e13bf,-1.6753566,0.16701373,3.3137214
300,0abb7f03a35e4df4a6e5eb4f76ee2bb1,-0.93385905,-0.66719544,3.2394629
301,0abfa5a790e34e7d9082a3b27dd6256d,-1.6848636,4.03768,-0.3345104
302,0ac2d0acb7124e91ba8698c4553a6519,-2.4133267,2.4705322,1.9859741
303,0ac85913ca304c5784af18d6aa45ec59,-0.11161661,-0.34898356,2.070729
304,0acb45da66224bb48fbd1bc69d5abc0d,-1.469023,1.553193,0.19653392
305,0ad7fcfc71b44a65b88cf78f3c2d2b53,-0.6298794,3.97406,-0.09149581
306,0ae3416a281649b38f1c599efcc16561,-2.284427,0.10298404,3.8169696
307,0ae55ac3c6ef40ee8565c17bd344b355,-2.2057145,-0.48097697,4.385994
308,0af3fb7bcbc64a518c82a09c0e8c41bf,-0.66702086,-0.8205867,3.9154003
309,0afbb07f6b3f4d65a893d1f9555e5667,-2.1526775,-0.79986894,3.651187
310,0b07c21f37694079b97b1b926cd5d162,1.8818882,1.9587963,-3.3680017
311,0b10320248704cdfa5ed887a6fd35f34,-1.0497551,1.1133977,2.5792515
312,0b142925a75f4a5d8cf4cfbc82f0271f,1.1748154,2.5615046,-2.9701483
313,0b1a488ae37841b2a04fa208d2549158,1.1036797,3.197857,-1.5522635
314,0b1d87ebb01a447097a0d3034430292d,-2.1074188,3.7335331,-0.5697273
315,0b23d2ef7cfa4f679b867cc36b2e7261,-2.2540658,-0.42378297,5.460594
316,0b2fdd00b43141819e257af0ac56d121,-2.1283636,-0.116687685,4.4069004
317,0b38fdda421248c7bcc35d7eeb751200,-0.9122377,1.1813949,3.1239629
318,0b3c8d796dbf4bab940659676ca3e475,-1.9912548,3.70083,0.09959918
319,0b3f7bd3cbaf41e5b506599c12d7586a,2.1217656,0.88387144,-1.0525196
320,0b40dcc4c52748a098e41865afdfb6ec,-1.3824472,-0.9230397,4.568495
321,0b455740fc1f467bbb12623ed6fb5c80,-0.91404957,5.4282618,-1.8052955
322,0b48c2e877424cf59fcebabea6687027,-1.2723866,2.8120852,-0.35613376
323,0b49b10858cd429b8d9a49fcd3bab63e,0.25099164,4.3807807,-1.5586388
324,0b68891b2ee44ca295df6fbd8c6ef72b,-1.2193537,3.5136347,-1.0325663
325,0b815662759144189f84c6c8ddb3e1c2,-0.98230946,1.4719467,0.7027872
326,0b83b7a35f2f446ea0b5deab65f58cea,-1.7354717,3.5436645,-1.032763
327,0b96ec1c64e640ada07488aab8910349,2.9149914,0.16413727,-2.7033775
